cap1,cap2,cap3,cap4,X,Y
0.47851,0.90501,0.93511,0.94247,1.679,1.1784
0.47934,0.89183,0.93079,0.94374,1.7321,1.1935
0.48015,0.87087,0.92675,0.94449,1.8107,1.1978
0.48047,0.83735,0.9244,0.94435,1.9017,1.2342
0.48038,0.7887,0.92451,0.94346,1.9976,1.2779
0.4797,0.72671,0.92687,0.94206,2.0648,1.2871
0.47853,0.65661,0.93074,0.94057,2.1412,1.2607
0.47798,0.59222,0.93476,0.93936,2.1819,1.2287
0.47763,0.54565,0.93797,0.93864,2.1553,1.1834
0.47124,0.85069,0.92582,0.93955,2.0953,1.0362
0.46992,0.87,0.924,0.94306,2.0208,1.0022
0.46855,0.88342,0.92313,0.94792,1.9162,1.0286
0.46734,0.89234,0.92323,0.95297,1.8228,1.0834
0.4663,0.89872,0.92421,0.95655,1.719,1.1298
0.46576,0.9041,0.92608,0.95732,1.6389,1.1202
0.4657,0.90962,0.92851,0.95515,1.5405,1.0893
0.46673,0.91493,0.93148,0.95065,1.4479,1.063
0.46831,0.91892,0.93451,0.94552,1.3914,1.0686
0.47076,0.92088,0.9368,0.94129,1.3327,1.0944
0.47239,0.91987,0.93807,0.93908,1.265,1.1281
0.47368,0.91779,0.93822,0.93875,1.1863,1.1546
0.47471,0.91561,0.93763,0.93948,1.1357,1.1527
0.47572,0.91378,0.93656,0.93949,1.0506,1.1117
0.4772,0.91244,0.93506,0.93679,0.95986,1.0679
0.47912,0.91113,0.93359,0.93033,0.89899,1.0524
0.48123,0.90892,0.93208,0.91978,0.84568,1.0777
0.48266,0.90596,0.93006,0.90669,0.79876,1.1126
0.48397,0.90296,0.92789,0.89294,0.73503,1.1463
0.48481,0.90052,0.92602,0.88013,0.69727,1.1495
0.48478,0.89937,0.92489,0.86835,0.67101,1.1206
0.48531,0.8996,0.92463,0.85665,0.62692,1.0769
0.48667,0.90104,0.92457,0.84431,0.5983,1.0537
0.4882,0.90294,0.92497,0.8319,0.55978,1.0214
0.49007,0.90453,0.92566,0.82173,0.51404,0.98334
0.49174,0.905,0.92704,0.81701,0.4491,0.94853
0.49291,0.90448,0.92957,0.82038,0.3887,0.90722
0.49376,0.90341,0.93291,0.83253,0.3843,0.89137
0.49399,0.90194,0.93643,0.85172,0.43608,0.91328
0.4941,0.90059,0.9392,0.87442,0.50163,0.95275
0.49381,0.89965,0.94066,0.89664,0.55248,0.97342
0.49304,0.89915,0.93919,0.91497,0.61695,0.96548
0.49178,0.89901,0.93601,0.92732,0.66998,0.93784
0.49007,0.89858,0.93211,0.93417,0.74883,0.9016
0.48764,0.89937,0.92883,0.9351,0.82768,0.9021
0.48434,0.90239,0.92665,0.93424,0.90532,0.93245
0.48049,0.90626,0.92548,0.93319,0.9887,0.97294
0.47657,0.90992,0.92522,0.93252,1.0684,0.99635
0.47301,0.91106,0.92494,0.93241,1.0065,0.9803
0.46905,0.90097,0.92339,0.93323,1.0013,0.95102
0.46916,0.89131,0.9222,0.93295,1.4411,0.94595
0.47004,0.88261,0.92103,0.93284,1.5191,0.99392
0.47184,0.87697,0.92028,0.93332,1.5788,1.0245
0.47407,0.87226,0.92064,0.93462,1.665,1.0371
0.47635,0.86466,0.92125,0.93656,1.7578,1.0108
0.47829,0.84884,0.922,0.93901,1.8512,0.97716
0.47951,0.82267,0.92271,0.94072,1.961,0.96759
0.48016,0.78846,0.92308,0.94142,2.0845,0.99872
0.48033,0.74989,0.92311,0.94071,2.1424,1.0294
0.48028,0.71556,0.92306,0.93854,2.2185,1.0522
0.48046,0.6909,0.92315,0.93714,2.2826,1.0363
0.48078,0.67889,0.92378,0.93623,2.3579,0.98102
0.47585,0.82869,0.93138,0.94078,2.326,0.85666
0.46981,0.85055,0.93048,0.94316,2.2669,0.80849
0.46145,0.86538,0.92955,0.94524,2.2092,0.73949
0.45051,0.8734,0.92897,0.94631,2.1591,0.71109
0.43705,0.87673,0.92819,0.94606,2.0462,0.7334
0.42289,0.87835,0.92773,0.94521,1.9462,0.77296
0.4093,0.88122,0.92748,0.94471,1.8573,0.77889
0.4,0.88734,0.92724,0.94521,1.7371,0.7528
0.39695,0.89612,0.92706,0.94643,1.6716,0.72588
0.39949,0.90629,0.92688,0.94759,1.5937,0.7075
0.4068,0.91742,0.92658,0.94831,1.5196,0.72789
0.41574,0.92591,0.92626,0.94892,1.4621,0.75632
0.42352,0.93001,0.92618,0.94891,1.4069,0.77517
0.43034,0.92909,0.92626,0.94873,1.3512,0.782
0.43658,0.92464,0.92701,0.9488,1.2697,0.7584
0.4435,0.91925,0.92752,0.94929,1.1979,0.71408
0.45182,0.91453,0.92753,0.95009,1.1351,0.7097
0.46068,0.91247,0.92719,0.95064,1.0532,0.74051
0.46907,0.91165,0.92655,0.95048,1.003,0.78011
0.4768,0.91137,0.92584,0.94948,0.94632,0.81407
0.48244,0.90908,0.92598,0.94797,0.89056,0.82603
0.48615,0.90587,0.92621,0.94649,0.8422,0.81992
0.48952,0.90292,0.92612,0.94538,0.77919,0.8021
0.49252,0.89895,0.9259,0.9447,0.68953,0.76771
0.49478,0.89509,0.92557,0.94389,0.63369,0.74425
0.49657,0.89148,0.92477,0.94291,0.5571,0.74639
0.49806,0.88854,0.92449,0.94154,0.48484,0.76431
0.49883,0.88614,0.9242,0.94,0.41811,0.76483
0.49949,0.88632,0.92473,0.93908,0.41506,0.74661
0.49987,0.88907,0.92562,0.93906,0.46626,0.7227
0.49948,0.89555,0.92654,0.93994,0.53005,0.70535
0.50001,0.90554,0.9277,0.94108,0.56838,0.69843
0.50011,0.91717,0.9281,0.94187,0.5909,0.66323
0.49854,0.92814,0.92771,0.942,0.61678,0.59725
0.49532,0.9362,0.92662,0.94124,0.66266,0.52417
0.48825,0.93974,0.92495,0.93961,0.7095,0.50881
0.47604,0.93813,0.9233,0.93738,0.78642,0.53387
0.45712,0.93179,0.92222,0.93506,0.86523,0.56872
0.43244,0.92487,0.92203,0.93349,0.96627,0.60744
0.4051,0.91828,0.92266,0.93331,1.0683,0.6284
0.37983,0.91332,0.92389,0.93467,1.1429,0.61106
0.36162,0.91036,0.92521,0.93731,1.2335,0.58837
0.35274,0.90983,0.92619,0.94045,1.2959,0.58079
0.35347,0.91051,0.9263,0.94273,1.3712,0.59643
0.36058,0.90966,0.92534,0.94349,1.4348,0.62152
0.37065,0.90801,0.9235,0.94303,1.5269,0.65867
0.38152,0.90628,0.92111,0.94212,1.5945,0.67627
0.39444,0.90201,0.91905,0.94186,1.6745,0.65853
0.40941,0.89414,0.91773,0.94273,1.7721,0.61475
0.42736,0.88311,0.91753,0.94471,1.833,0.58627
0.44714,0.87041,0.91837,0.94702,1.9134,0.57783
0.46635,0.85923,0.92002,0.94885,1.9939,0.59828
0.48303,0.85321,0.92144,0.94966,2.1061,0.64231
0.49452,0.85446,0.92253,0.94953,2.1833,0.66749
0.50123,0.86158,0.92372,0.94896,2.2794,0.66924
0.50345,0.87202,0.92467,0.94839,2.3302,0.64695
0.50252,0.8811,0.92564,0.94798,2.3895,0.61742
0.50036,0.88703,0.92664,0.94754,2.4239,0.59667
0.49687,0.88716,0.92696,0.94681,2.4127,0.56037
0.49322,0.88254,0.92679,0.94578,2.3495,0.50816
0.49055,0.87659,0.92599,0.94472,2.2844,0.4655
0.48806,0.87153,0.9248,0.9441,2.2408,0.43399
0.48033,0.86773,0.92355,0.94423,2.2208,0.42618
0.46557,0.86647,0.92268,0.94507,2.1942,0.44218
0.44093,0.86806,0.92265,0.94643,2.1415,0.50713
0.40627,0.86954,0.92346,0.94799,2.0903,0.57133
0.36488,0.87058,0.92533,0.9495,1.9916,0.50138
0.32192,0.87318,0.92726,0.95073,1.9174,0.48678
0.28421,0.87568,0.92878,0.95155,1.8134,0.47981
0.25604,0.87857,0.92945,0.95192,1.7243,0.48266
0.24086,0.88284,0.92926,0.95191,1.6484,0.50254
0.23916,0.888,0.92853,0.95175,1.5536,0.53096
0.25006,0.89389,0.92768,0.95156,1.4891,0.54503
0.27393,0.90026,0.92727,0.95121,1.4058,0.55663
0.3091,0.90597,0.92754,0.95032,1.3348,0.55567
0.35211,0.90973,0.9279,0.94859,1.2368,0.53934
0.39832,0.91283,0.92784,0.94591,1.1554,0.51528
0.44098,0.91415,0.92692,0.94293,1.101,0.52153
0.47545,0.91318,0.9253,0.93992,1.0103,0.55772
0.4988,0.90967,0.92335,0.93756,0.93302,0.57626
0.51119,0.90401,0.92141,0.93626,0.84883,0.5912
0.51609,0.89817,0.92027,0.9361,0.72511,0.60014
0.51634,0.89446,0.91991,0.93743,0.61677,0.59781
0.51468,0.8948,0.92002,0.93907,0.59348,0.60614
0.51231,0.89906,0.92053,0.94059,0.60676,0.59939
0.50961,0.90873,0.92125,0.94131,0.6599,0.56125
0.50639,0.91876,0.92196,0.94074,0.70255,0.53145
0.50184,0.9259,0.92248,0.93879,0.74966,0.50754
0.49388,0.92767,0.92234,0.93535,0.78321,0.50299
0.47936,0.92404,0.92176,0.93134,0.84779,0.51509
0.45603,0.91691,0.92099,0.92758,0.93029,0.5509
0.42237,0.90842,0.92087,0.92496,0.98762,0.58854
0.38144,0.90138,0.9212,0.92403,1.0589,0.59709
0.3392,0.89358,0.92192,0.92466,1.1463,0.57571
0.30296,0.88759,0.92295,0.92639,1.2083,0.55375
0.27891,0.88227,0.92386,0.92885,1.3029,0.52878
0.26869,0.87816,0.92432,0.93165,1.3784,0.52431
0.27243,0.87465,0.92434,0.93485,1.4757,0.54051
0.28691,0.87223,0.9241,0.93849,1.5488,0.55761
0.30887,0.87062,0.92397,0.94194,1.6437,0.57087
0.33652,0.86927,0.92395,0.94489,1.7062,0.55463
0.36759,0.86761,0.92409,0.94696,1.7765,0.51681
0.39954,0.86556,0.92452,0.94792,1.8834,0.48424
0.42929,0.86364,0.92515,0.94764,1.9546,0.48295
0.45369,0.86297,0.92603,0.9464,2.0408,0.49363
0.47145,0.86475,0.92688,0.94461,2.1297,0.49902
0.48222,0.87046,0.92741,0.94277,2.2385,0.50565
0.4879,0.88067,0.92741,0.94082,2.2912,0.49941
0.49079,0.89446,0.92723,0.93854,2.3573,0.48211
0.49261,0.90997,0.92753,0.93653,2.4153,0.4687
0.49447,0.92368,0.92884,0.93507,2.4572,0.49146
0.49651,0.93263,0.93109,0.93463,2.4519,0.54507
0.49838,0.9344,0.93359,0.9357,2.4438,0.58005
0.49908,0.92897,0.93547,0.93796,2.4526,0.623
0.49864,0.91891,0.93623,0.94067,2.485,0.64763
0.49725,0.90709,0.93579,0.94285,2.5053,0.6736
0.49521,0.89687,0.9348,0.9439,2.4738,0.68477
0.49248,0.88961,0.93394,0.94368,2.432,0.67138
0.48913,0.88568,0.93352,0.94228,2.3953,0.66992
0.48448,0.886,0.93317,0.94042,2.3606,0.67783
0.47765,0.89031,0.9325,0.9383,2.2818,0.70207
0.46992,0.89791,0.93128,0.93623,2.1553,0.69469
0.46044,0.90687,0.92957,0.93442,2.0763,0.64063
0.44934,0.91642,0.92779,0.93272,2.0136,0.44904
0.43657,0.92453,0.92639,0.93157,1.9709,0.56384
0.4216,0.9319,0.92565,0.93134,1.8546,0.68781
0.40532,0.93695,0.92549,0.93145,1.7969,0.68777
0.38978,0.94269,0.9258,0.93249,1.7239,0.70416
0.37774,0.94792,0.92646,0.93425,1.6576,0.71509
0.37216,0.9516,0.92725,0.93626,1.5521,0.71107
0.37567,0.95473,0.92795,0.93758,1.456,0.68427
0.38773,0.9555,0.92839,0.9378,1.3613,0.65795
0.40527,0.95632,0.92825,0.9367,1.3227,0.65216
0.42469,0.95807,0.92759,0.93468,1.217,0.66911
0.44227,0.96056,0.92677,0.93219,1.1384,0.69806
0.45634,0.96443,0.92615,0.93015,1.0431,0.72035
0.46575,0.96737,0.92574,0.92922,0.98798,0.71268
0.4729,0.96707,0.9257,0.92923,0.92729,0.67128
0.47823,0.96142,0.92597,0.92951,0.87483,0.64502
0.4824,0.95,0.92642,0.92925,0.81706,0.63684
0.48571,0.93745,0.92683,0.92815,0.76834,0.66297
0.48805,0.92465,0.92708,0.92652,0.72741,0.69255
0.48922,0.9141,0.92703,0.92501,0.66046,0.72988
0.48964,0.9094,0.9267,0.92441,0.5805,0.74463
0.4903,0.91051,0.92626,0.92498,0.51487,0.74604
0.49035,0.91523,0.92587,0.92631,0.46537,0.76228
0.48995,0.92071,0.92569,0.92784,0.46166,0.78513
0.48968,0.92571,0.92572,0.92938,0.48545,0.79233
0.49,0.9299,0.92589,0.93062,0.55684,0.77534
0.48958,0.93366,0.92608,0.93204,0.61146,0.76899
0.48785,0.93735,0.92618,0.93408,0.66639,0.78657
0.48486,0.94094,0.92625,0.93718,0.73794,0.82701
0.4793,0.94393,0.92632,0.94,0.79137,0.85157
0.4722,0.94586,0.92629,0.94221,0.8657,0.85661
0.4636,0.94641,0.92601,0.94325,0.95112,0.82812
0.45382,0.94573,0.92536,0.94298,1.034,0.7923
0.44361,0.94414,0.92434,0.94179,1.1394,0.77203
0.43395,0.94168,0.92311,0.94007,1.2239,0.79718
0.42623,0.93802,0.92207,0.9386,1.3072,0.82031
0.42165,0.93259,0.92149,0.93772,1.4218,0.8249
0.42143,0.92449,0.92155,0.93761,1.5262,0.79851
0.42564,0.91346,0.92215,0.93839,1.6035,0.77445
0.43314,0.90137,0.92307,0.93999,1.711,0.74957
0.44248,0.88916,0.92423,0.94224,1.8027,0.75827
0.45171,0.87936,0.92565,0.94466,1.8831,0.78031
0.45984,0.87442,0.92728,0.94677,1.9531,0.79393
0.46624,0.87595,0.92879,0.94802,2.0521,0.78422
0.47129,0.88066,0.9294,0.94821,2.1413,0.76794
0.47535,0.88204,0.92843,0.94762,2.193,0.74799
0.47813,0.87177,0.92547,0.94629,2.2482,0.73336
0.47969,0.8443,0.92132,0.94483,2.2811,0.76227
0.48036,0.80217,0.91747,0.94334,2.2996,0.82557
0.48024,0.75366,0.91547,0.94248,2.3274,0.88462
0.48025,0.71314,0.91609,0.94218,2.366,0.91465
0.48069,0.6912,0.9187,0.94259,2.4129,0.9469
0.48175,0.69391,0.92212,0.94339,2.4283,0.96715
0.48352,0.71647,0.92484,0.9441,2.3886,0.97124
0.48451,0.7489,0.92629,0.94449,2.3225,0.96045
0.48483,0.78236,0.92652,0.94403,2.2774,0.94665
0.48375,0.8107,0.92624,0.943,2.2008,0.9536
0.48169,0.83319,0.92605,0.94121,2.1277,0.98259
0.47871,0.85087,0.9262,0.93926,2.032,1.0084
0.47511,0.86541,0.92654,0.93778,1.9407,0.98533
0.47228,0.87731,0.92675,0.93717,1.8713,0.95765
0.4704,0.88627,0.92672,0.93773,1.7872,0.92633
0.46907,0.8918,0.92649,0.9391,1.7385,0.92417
0.46769,0.89555,0.92629,0.94059,1.6913,0.94298
0.46595,0.89883,0.92626,0.94162,1.6248,0.97278
0.46411,0.90227,0.92644,0.94171,1.5779,0.98157
0.4627,0.90539,0.92659,0.94089,1.5078,0.96807
0.46255,0.90765,0.9262,0.93991,1.4257,0.93486
0.46396,0.90836,0.92467,0.93951,1.3675,0.92139
0.46648,0.9074,0.92184,0.93999,1.3058,0.92309
0.46963,0.90542,0.9179,0.94023,1.2536,0.93897
0.47289,0.90389,0.91387,0.94014,1.0593,0.97581
0.4757,0.90354,0.91091,0.93945,0.83004,0.99313
0.47808,0.90529,0.91009,0.93803,0.93556,0.97516
0.48005,0.90713,0.91168,0.93596,0.94232,0.9175
0.48161,0.90756,0.91497,0.93269,0.89459,0.88851
0.48272,0.90562,0.91897,0.92694,0.83472,0.89252
0.48362,0.90168,0.92244,0.91744,0.78505,0.91638
0.48474,0.8972,0.92481,0.90466,0.71019,0.94897
0.48613,0.89439,0.92599,0.89021,0.62776,0.96081
0.48763,0.89339,0.9264,0.87836,0.57667,0.96343
0.48908,0.89521,0.9264,0.87289,0.52679,0.98084
0.48994,0.8996,0.92613,0.87601,0.53531,1.0041
0.48991,0.90481,0.92527,0.8871,0.5864,1.0034
0.48974,0.91013,0.92378,0.90162,0.64069,0.99503
0.48925,0.91501,0.92181,0.91485,0.69503,0.99735
0.4889,0.91825,0.9198,0.92447,0.75581,1.0173
0.48896,0.92093,0.91856,0.93045,0.80352,1.0427
0.48867,0.92356,0.91884,0.93402,0.8629,1.0827
0.48794,0.92576,0.92075,0.9369,0.9446,1.0976
0.48663,0.92736,0.92363,0.94006,1.0075,1.082
0.48401,0.92807,0.92659,0.9429,1.1031,1.0464
0.48059,0.92751,0.92889,0.94424,1.1785,1.0138
0.47736,0.92481,0.93002,0.94366,1.1636,1.0453
0.47424,0.91969,0.92949,0.94109,1.166,1.0808
0.47189,0.91283,0.92764,0.93752,1.2406,1.0941
0.46993,0.90526,0.92522,0.93434,1.4234,1.1183
0.46809,0.89839,0.92237,0.93284,1.4842,1.1302
0.46629,0.89312,0.92046,0.93367,1.5532,1.119
0.46584,0.89,0.91995,0.93632,1.6394,1.0739
0.46721,0.88842,0.92137,0.93986,1.7304,1.047
0.46986,0.88509,0.92391,0.94313,1.7989,1.049
0.47322,0.87716,0.9268,0.94551,1.8205,1.0717
0.47662,0.86192,0.92939,0.9468,1.832,1.1089
0.47936,0.83992,0.93136,0.94768,1.9849,1.1256
0.48091,0.81435,0.93279,0.94827,2.1052,1.1155
0.48176,0.78935,0.93324,0.94872,2.1871,1.1029
0.4822,0.76912,0.93296,0.94941,2.2413,1.0979
0.48373,0.75628,0.92816,0.95267,2.2012,1.1748
0.48373,0.77031,0.92656,0.9536,2.164,1.1927
0.48333,0.7906,0.92573,0.95376,2.1155,1.2142
0.48256,0.81468,0.92667,0.953,2.0724,1.2537
0.48148,0.83925,0.92839,0.95246,2.0322,1.2853
0.48028,0.86041,0.93018,0.95122,1.9609,1.3059
0.47921,0.87618,0.93161,0.9504,1.8576,1.2858
0.47848,0.88618,0.93191,0.94978,1.7972,1.223
0.47819,0.89201,0.93135,0.94966,1.7092,1.193
0.47825,0.89577,0.93022,0.95016,1.6077,1.2243
0.47849,0.8989,0.92894,0.95032,1.5405,1.2456
0.47871,0.90206,0.92778,0.94919,1.4521,1.2537
0.47897,0.90435,0.92629,0.94745,1.3763,1.2519
0.47954,0.90475,0.92458,0.94573,1.2979,1.2132
0.48074,0.90267,0.923,0.94448,1.2289,1.1914
0.48264,0.89862,0.92178,0.94331,1.1334,1.177
0.48507,0.89354,0.92081,0.94173,1.0618,1.1755
0.48762,0.88885,0.92022,0.93911,0.96077,1.1978
0.48994,0.88499,0.91988,0.93539,0.86774,1.2183
0.49177,0.88286,0.91971,0.92958,0.81719,1.2182
0.49305,0.88271,0.91964,0.91764,0.77407,1.2008
0.49386,0.88428,0.92024,0.89214,0.72875,1.1656
0.49424,0.88776,0.92079,0.84167,0.65921,1.1285
0.49429,0.89304,0.92159,0.75966,0.61904,1.1468
0.49417,0.89945,0.92278,0.6535,0.59843,1.1791
0.49411,0.90656,0.92336,0.5421,0.57719,1.2253
0.49433,0.9127,0.92378,0.4578,0.55582,1.259
0.49485,0.9171,0.92417,0.42329,0.52436,1.3209
0.49559,0.91963,0.92448,0.4529,0.50367,1.374
0.49635,0.92063,0.92466,0.53482,0.49641,1.4349
0.49699,0.9208,0.92486,0.64114,0.51594,1.4571
0.49745,0.92058,0.92482,0.74449,0.56304,1.4124
0.49767,0.92094,0.92425,0.82389,0.64329,1.3466
0.49759,0.92118,0.92309,0.87625,0.70697,1.3194
0.49705,0.92101,0.92128,0.90547,0.79872,1.32
0.49594,0.91977,0.9191,0.92147,0.88667,1.339
0.49432,0.91689,0.91677,0.93139,1.0099,1.3657
0.49234,0.91249,0.9148,0.93765,1.092,1.368
0.49029,0.90754,0.91369,0.94085,1.1792,1.3367
0.4884,0.90335,0.91373,0.94159,1.2509,1.3092
0.48684,0.9014,0.91425,0.94156,1.3223,1.2958
0.48576,0.90207,0.91478,0.94232,1.4089,1.2927
0.48527,0.90433,0.91599,0.94435,1.6194,1.3201
0.48551,0.90657,0.91766,0.9474,1.5473,1.3411
0.48653,0.90548,0.91998,0.9503,1.4787,1.5079
0.48812,0.89824,0.92353,0.95199,1.7545,1.2204
0.49004,0.87908,0.92845,0.95191,1.8037,1.1835
0.49197,0.84043,0.93374,0.95031,1.8557,1.2075
0.49322,0.77697,0.93869,0.94814,1.94,1.2914
0.49398,0.68721,0.94208,0.94567,2.0243,1.3238
0.4948,0.58053,0.94314,0.94317,2.1204,1.3654
0.4965,0.85143,0.93467,0.93569,2.0139,1.4042
0.49558,0.8813,0.93471,0.93421,1.9087,1.4332
0.49427,0.89672,0.93404,0.9331,1.8004,1.4797
0.49322,0.90419,0.93256,0.93253,1.7197,1.4843
0.49428,0.90722,0.93078,0.93297,1.6588,1.4299
0.49941,0.9076,0.92864,0.93422,1.6297,1.3671
0.50844,0.90794,0.92657,0.93536,1.5606,1.3903
0.5166,0.90936,0.92487,0.93546,1.502,1.419
0.51396,0.9124,0.92401,0.93372,1.4073,1.4363
0.48862,0.91636,0.92348,0.93096,1.2362,1.462
0.43618,0.91997,0.92347,0.92947,1.1937,1.4195
0.43058,0.9221,0.92408,0.92932,1.0812,1.3893
0.60705,0.92129,0.92599,0.92294,1.0094,1.3777
0.57849,0.91878,0.92836,0.8921,0.93052,1.379
0.51117,0.91639,0.93081,0.81083,0.87017,1.405
0.47308,0.91413,0.93331,0.66205,0.81,1.4373
0.45786,0.91303,0.93513,0.46007,0.7344,1.4592
0.45884,0.91314,0.93576,0.24198,0.66707,1.466
0.46548,0.9132,0.93493,0.073745,0.56774,1.4795
0.47131,0.91321,0.93261,0.0013633,0.51071,1.4959
0.47434,0.91112,0.9295,0.049425,0.49298,1.5275
0.47527,0.9074,0.92678,0.19295,0.52091,1.5462
0.47539,0.90384,0.92525,0.37695,0.57215,1.5597
0.47515,0.89979,0.9248,0.55035,0.60421,1.5628
0.47483,0.89631,0.92536,0.67757,0.62463,1.5567
0.47501,0.89523,0.92621,0.7573,0.63703,1.5516
0.47583,0.89596,0.92646,0.80081,0.65408,1.5631
0.47696,0.89778,0.9263,0.82792,0.69102,1.6242
0.47789,0.89981,0.92571,0.85133,0.73131,1.6791
0.47863,0.90131,0.92463,0.8741,0.76816,1.6943
0.47883,0.90259,0.92382,0.89571,0.80473,1.6873
0.47856,0.90283,0.92332,0.91432,0.84677,1.6406
0.47788,0.90227,0.92221,0.92858,0.8922,1.5884
0.47697,0.90102,0.9208,0.93815,0.92877,1.5585
0.47638,0.90101,0.91906,0.94409,0.96845,1.5496
0.47616,0.9022,0.91725,0.94757,1.0123,1.5833
0.47631,0.90314,0.91606,0.94987,1.0793,1.5343
0.47647,0.90395,0.91584,0.95151,1.1314,1.551
0.47658,0.90439,0.9166,0.95221,1.1544,1.6064
0.47622,0.90428,0.91797,0.95167,1.1938,1.6638
0.47545,0.90317,0.91939,0.95023,1.2341,1.6311
0.47468,0.90059,0.91984,0.94873,1.2771,1.5836
0.47417,0.89454,0.91917,0.94795,1.3068,1.552
0.47396,0.88671,0.91769,0.94802,1.3649,1.5461
0.47396,0.87834,0.91614,0.94878,1.402,1.5715
0.47442,0.87071,0.91548,0.94959,1.4334,1.6051
0.47538,0.86502,0.91544,0.95019,1.4847,1.6476
0.47705,0.86322,0.91568,0.95058,1.5646,1.6977
0.47919,0.86358,0.91624,0.95052,1.7107,1.7904
0.48138,0.86458,0.91723,0.95079,1.6985,1.7028
0.48309,0.86448,0.91883,0.95104,1.682,1.5894
0.4837,0.86219,0.92098,0.95106,1.7113,1.5452
0.48308,0.85867,0.92313,0.95077,1.7331,1.5285
0.48138,0.85441,0.92462,0.95018,1.7734,1.5355
0.47905,0.85157,0.92506,0.94962,1.8137,1.5596
0.47661,0.84971,0.92484,0.94935,1.8595,1.6059
0.47435,0.84676,0.92419,0.94924,1.9151,1.6497
0.47268,0.84275,0.92328,0.94891,1.9495,1.6392
0.47161,0.83503,0.92307,0.94797,1.9974,1.598
0.47127,0.82183,0.92399,0.9466,2.0375,1.559
0.47178,0.80314,0.92569,0.94517,2.0668,1.541
0.47277,0.77954,0.92834,0.94383,2.1075,1.5345
0.47394,0.75021,0.93173,0.94333,2.1346,1.5462
0.47506,0.71687,0.93476,0.9438,2.1559,1.5809
0.47571,0.68401,0.93728,0.94495,2.1583,1.6308
0.47606,0.65835,0.93847,0.94617,2.1624,1.7027
0.47604,0.64525,0.93762,0.94679,2.1923,1.7429
0.47604,0.64555,0.93538,0.94679,2.2659,1.7913
0.47626,0.66174,0.93297,0.94623,2.319,1.8396
0.47671,0.68943,0.93085,0.94582,2.3216,1.8618
0.47725,0.72268,0.92967,0.94614,2.288,1.8597
0.47773,0.75653,0.92921,0.94757,2.2147,1.8155
0.47802,0.78766,0.92862,0.94995,2.1587,1.7757
0.47807,0.81398,0.92664,0.95295,2.0925,1.7422
0.478,0.8357,0.92288,0.95565,2.0168,1.7525
0.47794,0.85305,0.91825,0.95724,1.9358,1.7801
0.47791,0.867,0.91406,0.95711,1.8636,1.806
0.47783,0.87782,0.91204,0.9558,1.7891,1.8296
0.47749,0.88632,0.91216,0.9538,1.7428,1.8208
0.47691,0.89255,0.91369,0.95164,1.6726,1.787
0.47606,0.8967,0.91511,0.94996,1.6089,1.7582
0.47513,0.89875,0.91528,0.94849,1.5368,1.7292
0.47436,0.90101,0.91378,0.94732,1.4544,1.7229
0.47397,0.90391,0.91138,0.94635,1.3811,1.7482
0.4742,0.90787,0.90977,0.94513,1.3164,1.7819
0.47484,0.91124,0.91018,0.94298,1.2437,1.8184
0.47848,0.92166,0.9265,0.92705,0.99283,1.7228
0.47843,0.92257,0.92956,0.88753,0.87825,1.7109
0.47797,0.92237,0.93193,0.80124,0.82683,1.7319
0.47741,0.92106,0.93419,0.65695,0.76432,1.7804
0.47963,0.92415,0.9353,0.56642,0.46561,1.8498
0.47917,0.92532,0.93019,0.71062,0.51693,1.8441
0.47888,0.92478,0.92344,0.80836,0.55731,1.8317
0.47889,0.92243,0.91559,0.86309,0.60297,1.8504
0.47908,0.91912,0.90748,0.89238,0.67502,1.8964
0.4792,0.91544,0.89988,0.90904,0.74355,1.9343
0.47907,0.91187,0.89318,0.9212,0.83456,1.9638
0.47867,0.90933,0.88736,0.93028,0.89028,1.9593
0.47799,0.90755,0.88239,0.93563,0.97606,1.9129
0.47733,0.9061,0.87846,0.93791,1.0624,1.8702
0.47672,0.90497,0.87631,0.93851,1.151,1.8632
0.47635,0.90402,0.87755,0.93847,1.2702,1.8885
0.47618,0.90259,0.88196,0.93857,1.3432,1.9184
0.47639,0.90058,0.88799,0.93914,1.4424,1.9618
0.47695,0.89786,0.89726,0.94021,1.5488,1.9181
0.47784,0.89321,0.90642,0.94147,1.6472,1.8595
0.47882,0.88323,0.91652,0.94235,1.7452,1.8459
0.47954,0.86155,0.9241,0.94233,1.8507,1.8447
0.47978,0.82346,0.92992,0.94151,1.9465,1.8304
0.47954,0.77196,0.93525,0.94044,2.1288,1.7561
0.47892,0.71525,0.93804,0.93992,2.2034,1.7678
0.47798,0.66842,0.93973,0.94072,2.2325,1.8357
0.47698,0.64453,0.94051,0.94289,2.255,1.8628
0.47612,0.65182,0.94101,0.94599,2.3354,1.8495
0.47563,0.68674,0.94126,0.94895,2.3651,1.8732
0.47549,0.73581,0.94125,0.95082,2.3376,1.8946
0.47572,0.78644,0.93815,0.95098,2.2489,1.9066
0.47629,0.82745,0.932,0.94967,2.193,1.9006
0.47669,0.85586,0.9236,0.94777,2.1342,1.919
0.47675,0.87298,0.91507,0.94616,2.0743,1.9753
0.47662,0.88321,0.90567,0.94553,2.0169,2.0276
0.47651,0.89005,0.89708,0.94578,1.9329,2.0654
0.47641,0.89473,0.88878,0.94644,1.8704,2.0553
0.47618,0.89853,0.87908,0.94677,1.8039,2.0249
0.47575,0.90177,0.86807,0.94639,1.6974,1.9721
