cap1,cap2,cap3,cap4,X,Y
0.62108,0.89504,0.90204,0.73256,1.2644,1.5918
0.63262,0.89797,0.90345,0.7307,1.1936,1.6499
0.65094,0.90011,0.90717,0.72816,1.1523,1.6929
0.67595,0.90102,0.91274,0.72784,1.121,1.7141
0.70927,0.90049,0.91824,0.72854,1.0856,1.7443
0.74891,0.89858,0.92149,0.72633,1.0123,1.8214
0.78414,0.89576,0.92266,0.72165,0.94274,1.8918
0.81027,0.8926,0.92212,0.71661,0.89851,1.9176
0.82677,0.8897,0.92074,0.71305,0.8686,1.9261
0.83259,0.88767,0.91927,0.71003,0.79096,1.9929
0.82785,0.8866,0.91798,0.70604,0.71335,2.0593
0.81461,0.88626,0.91672,0.69923,0.63759,2.1188
0.79607,0.88633,0.91634,0.6879,0.59956,2.1397
0.77437,0.8864,0.91451,0.67332,0.56747,2.1873
0.75355,0.88632,0.91249,0.65893,0.56586,2.1962
0.73309,0.88612,0.91062,0.64863,0.55776,2.2065
0.71229,0.88603,0.9092,0.64478,0.5481,2.2177
0.69047,0.88635,0.90845,0.64717,0.54531,2.1465
0.66814,0.887,0.90854,0.65339,0.56864,2.1157
0.64778,0.88758,0.90968,0.66219,0.59686,2.1035
0.63343,0.88821,0.91198,0.67511,0.64644,2.0472
0.62938,0.8887,0.91449,0.6923,0.70348,1.9191
0.63918,0.88859,0.91746,0.71473,0.74588,1.8263
0.66052,0.88812,0.9216,0.7422,0.77598,1.7954
0.68878,0.88805,0.92504,0.7711,0.8485,1.7707
0.7172,0.88872,0.92699,0.79684,0.92013,1.7434
0.73868,0.89018,0.92719,0.81503,0.96006,1.7308
0.74912,0.89292,0.92524,0.82317,1.0228,1.7231
0.7491,0.89473,0.92188,0.82162,1.0782,1.7222
0.74314,0.89346,0.91964,0.81389,1.1251,1.7289
0.7371,0.88744,0.91767,0.80358,1.2,1.7074
0.73517,0.87386,0.91813,0.79555,1.2274,1.689
0.73825,0.85229,0.91942,0.79058,1.2852,1.6746
0.74427,0.82359,0.92069,0.78713,1.3823,1.6886
0.75004,0.79017,0.92166,0.78412,1.4548,1.6934
0.75271,0.75594,0.92327,0.78174,1.4844,1.672
0.75062,0.72573,0.92538,0.7804,1.5323,1.6367
0.74312,0.70707,0.92789,0.77894,1.587,1.6146
0.73007,0.69414,0.93158,0.7779,1.7248,1.5816
0.71297,0.6834,0.9359,0.77951,1.7557,1.5597
0.69111,0.68503,0.94104,0.78626,1.7846,1.5029
0.668,0.70131,0.94697,0.79642,1.8116,1.4327
0.65212,0.728,0.95269,0.80772,1.8702,1.3674
0.64355,0.75505,0.95744,0.8169,1.9082,1.323
0.63157,0.78428,0.96046,0.8232,1.908,1.3034
0.61456,0.81235,0.96151,0.826,1.8724,1.2504
0.59258,0.83769,0.96041,0.82294,1.8489,1.1838
0.56591,0.86033,0.95695,0.81661,1.8348,1.1164
0.54098,0.88078,0.95245,0.81079,1.7816,1.0554
0.52324,0.89895,0.94861,0.80384,1.7247,1.0254
0.5125,0.91383,0.94577,0.79646,1.6893,1.0052
0.50873,0.92416,0.94409,0.78782,1.6424,0.96681
0.51417,0.92943,0.94481,0.77883,1.5633,0.93484
0.52444,0.93041,0.94799,0.76937,1.4764,0.926
0.53483,0.92883,0.95328,0.76238,1.4335,0.92446
0.54342,0.92651,0.96074,0.75854,1.3942,0.91242
0.54946,0.92461,0.9697,0.75774,1.3503,0.90442
0.5546,0.92348,0.97771,0.75771,1.2622,0.90738
0.56242,0.92304,0.98327,0.75568,1.219,0.94213
0.57481,0.9231,0.98556,0.75012,1.195,0.96569
0.5931,0.92361,0.98336,0.73717,1.1214,1.0205
0.61647,0.92455,0.97848,0.71743,1.0535,1.075
0.64083,0.92574,0.97144,0.69325,1.0381,1.1253
0.66212,0.92691,0.9623,0.66935,1.0192,1.1746
0.67806,0.93179,0.95309,0.65133,1.0012,1.2022
0.68897,0.94205,0.9441,0.64343,0.94958,1.3129
0.6968,0.95099,0.9366,0.64683,0.94654,1.3512
0.70305,0.95313,0.93029,0.65953,0.95247,1.4021
0.70737,0.9557,0.92403,0.67988,0.94442,1.4757
0.70802,0.95966,0.91636,0.70207,0.93192,1.5548
0.70349,0.96336,0.90653,0.72341,0.94454,1.5856
0.6951,0.96529,0.89342,0.74502,0.976,1.6281
0.68692,0.96831,0.87741,0.76694,1.0063,1.7046
0.6827,0.97195,0.85976,0.78789,1.034,1.7335
0.68254,0.97267,0.84287,0.80751,1.0735,1.7474
0.68257,0.96779,0.82782,0.82554,1.1153,1.7736
0.67657,0.95825,0.81638,0.84079,1.1757,1.9033
0.66084,0.94405,0.81018,0.8523,1.2218,1.914
0.63704,0.92588,0.81037,0.85922,1.3136,1.8901
0.61373,0.90599,0.81824,0.86199,1.3753,1.9168
0.59976,0.88878,0.83279,0.86083,1.41,1.9759
0.59962,0.87494,0.85184,0.85493,1.461,1.9863
0.6136,0.86345,0.87226,0.84471,1.5128,1.9873
0.63664,0.85318,0.89091,0.8307,1.5552,1.9723
0.66112,0.8395,0.90571,0.81371,1.5904,1.9441
0.68066,0.82072,0.91617,0.79543,1.6516,1.9092
0.69176,0.79987,0.92325,0.77817,1.7245,1.8737
0.69456,0.7773,0.92856,0.76441,1.7698,1.8134
0.69271,0.7563,0.93348,0.75603,1.8065,1.7614
0.69001,0.74175,0.93839,0.75389,1.8458,1.687
0.6895,0.73552,0.94325,0.75778,1.8775,1.6415
0.69252,0.73838,0.94718,0.76665,1.8879,1.6112
0.69811,0.74996,0.94988,0.77877,1.8908,1.5521
0.70296,0.76731,0.95163,0.79181,1.9071,1.4503
0.70253,0.78807,0.95261,0.80293,1.9234,1.3814
0.69273,0.81477,0.95284,0.80942,1.9131,1.3318
0.67205,0.84342,0.95329,0.80964,1.8977,1.2851
0.64273,0.86868,0.95369,0.80386,1.8469,1.2135
0.6105,0.88952,0.95463,0.79446,1.8303,1.1562
0.58261,0.90654,0.95486,0.78442,1.8179,1.1183
0.56426,0.92108,0.95444,0.77581,1.7597,1.0851
0.55782,0.93384,0.95301,0.76998,1.6751,1.0479
0.56188,0.94566,0.95139,0.76576,1.6058,1.0017
0.57255,0.95536,0.94904,0.76156,1.5637,0.96816
0.58361,0.96054,0.94471,0.75824,1.485,0.97619
0.59075,0.96005,0.94208,0.7581,1.4197,0.98296
0.59148,0.95311,0.94099,0.76402,1.3858,0.97414
0.58675,0.9415,0.94258,0.77657,1.3519,0.96531
0.57943,0.929,0.94746,0.79433,1.2869,1.029
0.5748,0.91919,0.95467,0.81438,1.2743,1.0779
0.57916,0.91381,0.96043,0.83168,1.3035,1.059
0.5948,0.91407,0.96183,0.84139,1.3194,1.054
0.62008,0.91845,0.95901,0.84056,1.3164,1.0859
0.65199,0.92427,0.9517,0.82929,1.3243,1.1158
0.68366,0.92865,0.93941,0.81034,1.356,1.1563
0.70853,0.92945,0.925,0.7883,1.4161,1.1951
0.72434,0.92567,0.91163,0.76809,1.461,1.2281
0.73106,0.91771,0.89988,0.75358,1.4563,1.2867
0.73066,0.90707,0.88888,0.74653,1.4328,1.3691
0.72552,0.89696,0.87632,0.74636,1.3913,1.5045
0.71732,0.8887,0.85873,0.75085,1.3889,1.5905
0.70724,0.88395,0.83205,0.75722,1.3784,1.6524
0.69665,0.88405,0.79416,0.76305,1.379,1.6901
0.68753,0.8885,0.74311,0.76695,1.3978,1.7538
0.68201,0.8941,0.68136,0.76841,1.4037,1.8445
0.68136,0.89782,0.61783,0.76755,1.383,1.9131
0.68524,0.89881,0.5636,0.7648,1.3773,1.9427
0.69183,0.89676,0.52886,0.76142,1.4242,2.0081
0.69889,0.89253,0.52033,0.75741,1.4579,2.0529
0.70469,0.88755,0.5391,0.7533,1.4901,2.1109
0.7086,0.88244,0.58046,0.75055,1.5522,2.1722
0.71088,0.87733,0.63595,0.7499,1.5909,2.1887
0.7121,0.87169,0.69623,0.75162,1.6518,2.1864
0.71262,0.86441,0.75362,0.75546,1.7324,2.1838
0.71236,0.85226,0.8025,0.75982,1.8027,2.1934
0.71102,0.82878,0.84058,0.76538,1.8448,2.1984
0.70842,0.78621,0.86872,0.76994,1.8883,2.1797
0.70563,0.71467,0.88916,0.7735,1.9711,2.1327
0.70403,0.6068,0.90494,0.77555,2.0564,2.0863
0.7059,0.46787,0.91843,0.77615,2.1155,2.0557
0.70998,0.31286,0.93003,0.77539,2.1903,1.9601
0.71241,0.1645,0.93867,0.77341,2.2477,1.8384
0.71691,0.054407,0.9433,0.77041,2.1999,1.868
0.7234,0,0.94377,0.76679,2.2379,1.7976
0.72837,0.0080811,0.94091,0.76316,2.2558,1.6972
0.73117,0.07767,0.93647,0.76039,2.2602,1.6288
0.73084,0.19275,0.93255,0.7593,2.2629,1.6012
0.72843,0.33187,0.93026,0.75991,2.2725,1.5439
0.72472,0.47225,0.92924,0.76145,2.258,1.452
0.72196,0.59701,0.92922,0.76365,2.235,1.3935
0.7196,0.69534,0.92978,0.76669,2.2192,1.3596
0.7166,0.76535,0.9303,0.77102,2.1745,1.3048
0.71149,0.81153,0.93092,0.77679,2.1266,1.2979
0.70368,0.84136,0.93135,0.78323,2.0786,1.2989
0.69429,0.86268,0.93098,0.78864,2.0385,1.2976
0.68585,0.88043,0.92926,0.79102,1.8859,1.3088
0.68062,0.89713,0.92585,0.78906,1.79,1.3271
0.67884,0.91321,0.92104,0.78292,1.7464,1.3539
0.67855,0.92703,0.91585,0.77412,1.7013,1.368
0.67434,0.93745,0.91182,0.76489,1.6186,1.3665
0.66328,0.94505,0.91044,0.75717,1.5236,1.3778
0.64446,0.94785,0.9126,0.75156,1.4685,1.4023
0.62103,0.94719,0.91829,0.748,1.3923,1.415
0.60286,0.94365,0.92653,0.7454,1.3099,1.4157
0.59288,0.93814,0.93588,0.74163,1.2501,1.4175
0.58884,0.93185,0.9447,0.73388,1.1902,1.4193
0.60047,0.92597,0.95143,0.71662,1.1298,1.4392
0.62427,0.92131,0.95574,0.68217,1.0702,1.442
0.65218,0.91818,0.95772,0.62468,1.0117,1.4199
0.68328,0.91646,0.95798,0.54438,0.94915,1.4113
0.71183,0.91573,0.95818,0.45101,0.88386,1.4118
0.73648,0.91636,0.95938,0.36303,0.83971,1.4132
0.74878,0.91597,0.96206,0.30177,0.78114,1.3765
0.74971,0.9149,0.96687,0.28296,0.70524,1.313
0.74845,0.91257,0.97279,0.31009,0.65454,1.2781
0.74446,0.91175,0.97801,0.37325,0.61306,1.2586
0.73919,0.90891,0.98138,0.45396,0.58624,1.2337
0.72884,0.90349,0.98158,0.53345,0.56479,1.1831
0.71859,0.89842,0.97816,0.59789,0.54634,1.1307
0.71199,0.89435,0.97176,0.64192,0.53258,1.0716
0.70192,0.89163,0.96376,0.6683,0.53097,0.99617
0.69414,0.89038,0.95569,0.68287,0.55587,0.911
0.68799,0.8905,0.94865,0.69175,0.56817,0.86383
0.67336,0.89168,0.94309,0.69934,0.57435,0.81487
0.64447,0.89337,0.93897,0.70825,0.57844,0.76011
0.59853,0.89484,0.93619,0.72002,0.62605,0.71003
0.53598,0.89542,0.93477,0.73577,0.65063,0.70231
0.46214,0.89482,0.93493,0.7564,0.68458,0.67653
0.38437,0.89337,0.93683,0.78213,0.72778,0.63517
0.30847,0.89188,0.94035,0.81164,0.80003,0.59983
0.23882,0.89123,0.94441,0.84125,0.86774,0.60624
0.17689,0.89174,0.94852,0.86542,0.90604,0.6179
0.12276,0.89298,0.9519,0.87855,0.96082,0.60268
0.074495,0.89395,0.95322,0.87738,1.0344,0.58607
0.03478,0.89377,0.95202,0.86264,1.093,0.59633
0.0073243,0.89228,0.94862,0.83896,1.1456,0.60334
0,0.89014,0.94402,0.81302,1.1835,0.59457
0.018994,0.88837,0.93892,0.7907,1.2694,0.57872
0.066117,0.88757,0.93444,0.77486,1.3359,0.57662
0.14057,0.88739,0.93136,0.76642,1.3833,0.58599
0.22856,0.8867,0.92941,0.76279,1.4577,0.5842
0.309,0.8842,0.92797,0.76145,1.5437,0.57139
0.38088,0.87918,0.92646,0.76069,1.5982,0.56931
0.44159,0.87188,0.9249,0.75997,1.6464,0.57656
0.49259,0.86328,0.92376,0.75937,1.7082,0.57081
0.5361,0.85472,0.92342,0.75914,1.7775,0.55274
0.57227,0.84748,0.92377,0.75883,1.8464,0.54723
0.59893,0.84232,0.92438,0.75895,1.8964,0.55557
0.6135,0.83922,0.92489,0.75893,1.9429,0.55761
0.61571,0.83403,0.92357,0.75944,1.9853,0.55249
0.60897,0.82852,0.92116,0.76068,2.0663,0.55729
0.59977,0.8214,0.91839,0.76318,2.1427,0.57026
0.59521,0.80717,0.91572,0.7674,2.1882,0.57936
0.60001,0.78088,0.91434,0.7734,2.2582,0.5816
0.61453,0.73868,0.91366,0.77995,2.3092,0.59218
0.63479,0.67775,0.91386,0.78593,2.3151,0.63099
0.65446,0.59564,0.91482,0.78991,2.2995,0.67093
0.66815,0.49574,0.91661,0.79167,2.292,0.74815
0.67414,0.38688,0.91919,0.79179,2.3165,0.8419
0.67536,0.27967,0.92101,0.79323,2.3055,0.90744
0.67782,0.18403,0.92412,0.79854,2.2903,0.9463
0.68735,0.10675,0.92982,0.80869,2.2808,1.0321
0.70636,0.050407,0.93558,0.82199,2.2841,1.1513
0.73197,0.016858,0.93977,0.83501,2.289,1.2305
0.75669,0.0094964,0.94112,0.84334,2.2843,1.2636
0.77135,0.033535,0.93937,0.8431,2.2806,1.3538
0.7691,0.093606,0.93447,0.8347,2.2774,1.4483
0.74847,0.18688,0.92713,0.82159,2.3005,1.5195
0.71396,0.30396,0.91858,0.80843,2.2963,1.5832
0.67358,0.4287,0.91013,0.80086,2.2841,1.6493
0.62742,0.54544,0.90328,0.80353,2.2772,1.7135
0.5899,0.64408,0.89987,0.81514,2.4099,1.7277
0.56453,0.71939,0.89947,0.83345,2.4244,1.808
0.54482,0.77335,0.89956,0.85111,2.2912,1.9792
0.52992,0.81074,0.89745,0.86341,2.2702,2.0146
0.51993,0.83609,0.88997,0.86578,2.2865,2.0991
0.51746,0.85245,0.87586,0.85836,2.2908,2.1607
0.523,0.86155,0.85575,0.84461,2.2929,2.2177
0.53423,0.86471,0.83206,0.82982,2.2716,2.2371
0.54844,0.86335,0.80826,0.81809,2.2307,2.2631
0.56111,0.85906,0.78838,0.81061,2.1972,2.3353
0.56901,0.85323,0.77489,0.80581,2.1629,2.3504
0.57131,0.8469,0.76963,0.80111,2.1279,2.3458
0.57139,0.84066,0.77268,0.79517,2.0892,2.3221
0.5749,0.83478,0.78243,0.78919,2.0497,2.2946
0.58557,0.82952,0.79801,0.78632,1.9805,2.2504
0.60554,0.82535,0.81849,0.78896,1.952,2.1991
0.63445,0.82324,0.84197,0.79847,1.9317,2.1561
0.66882,0.82445,0.86605,0.81169,1.912,2.1151
0.70283,0.83004,0.88934,0.82272,1.8481,2.0472
0.73004,0.84026,0.9087,0.82552,1.8391,2.0041
0.74552,0.84743,0.92227,0.81703,1.8349,1.9533
0.74751,0.8564,0.93114,0.79912,1.7969,1.8904
0.73793,0.86981,0.93796,0.77666,1.7716,1.8231
0.72068,0.87854,0.94248,0.75636,1.75,1.766
0.70136,0.87929,0.94422,0.74272,1.7171,1.7195
0.68391,0.88996,0.94594,0.73865,1.6535,1.6791
0.67269,0.9008,0.94967,0.74224,1.5759,1.6422
0.66931,0.91071,0.9539,0.75079,1.5452,1.6078
0.67125,0.91866,0.95868,0.76125,1.5125,1.5372
0.6832,0.92354,0.96546,0.77098,1.4887,1.4581
0.70412,0.92523,0.9721,0.77789,1.4613,1.4179
0.72655,0.92514,0.97605,0.78054,1.4286,1.3834
0.74339,0.92635,0.97851,0.77915,1.3959,1.3489
0.73751,0.93242,0.98105,0.77314,1.3624,1.3152
0.71811,0.94573,0.98154,0.76494,1.3277,1.2826
0.69536,0.96583,0.98306,0.75543,1.2937,1.2455
0.66196,0.98352,0.98486,0.74803,1.2412,1.1787
0.62525,0.99308,0.98696,0.7444,1.2347,1.166
0.59328,0.99545,0.98899,0.74507,1.2217,1.1307
0.56884,0.99198,0.99027,0.74939,1.1709,1.0728
0.55342,0.97923,0.98952,0.75565,1.156,1.0563
0.54675,0.96808,0.98916,0.7616,1.0838,1.0069
0.54442,0.96301,0.98813,0.76487,1.0705,0.97454
0.55326,0.96422,0.98647,0.76382,1.0596,0.94285
0.5731,0.97006,0.98508,0.75828,1.0422,0.9096
0.59037,0.97396,0.9843,0.74828,0.97805,0.8651
0.60584,0.97372,0.98391,0.74116,0.92136,0.81829
0.62172,0.96957,0.9828,0.73888,0.89927,0.76477
0.63335,0.9613,0.98183,0.74341,0.89316,0.73253
0.64268,0.9347,0.98189,0.7532,0.87801,0.70603
0.64991,0.911,0.98188,0.76299,0.8883,0.73034
0.6565,0.90739,0.9812,0.76569,0.87852,0.75209
0.66275,0.90776,0.98039,0.75527,0.86003,0.75823
0.67111,0.91287,0.97994,0.72934,0.84045,0.80492
0.67856,0.91653,0.97916,0.68997,0.84233,0.83167
0.67894,0.91178,0.97802,0.64247,0.83623,0.86923
0.67219,0.90198,0.97605,0.59313,0.82095,0.91965
0.66317,0.89649,0.97477,0.54879,0.80822,0.99303
0.65747,0.89478,0.97415,0.50957,0.80768,1.0418
0.6586,0.89387,0.9737,0.47614,0.80663,1.0705
0.66023,0.8933,0.97352,0.44693,0.80102,1.0995
0.65644,0.89278,0.97075,0.42174,0.78328,1.1575
0.66904,0.89389,0.96851,0.40231,0.7587,1.2317
0.69475,0.89552,0.96907,0.38811,0.74904,1.2916
0.71416,0.89718,0.96512,0.37911,0.73522,1.3674
0.72515,0.89899,0.95785,0.38122,0.7151,1.4561
0.72733,0.89877,0.94951,0.39879,0.71231,1.5048
0.72321,0.89668,0.93942,0.43218,0.71524,1.5564
0.71573,0.89337,0.93003,0.47673,0.69989,1.6138
0.70843,0.89003,0.92101,0.52648,0.66892,1.6782
0.70301,0.88671,0.91289,0.57487,0.64782,1.7324
0.69871,0.88443,0.90653,0.61841,0.64734,1.7783
0.69441,0.88396,0.90227,0.65781,0.65032,1.8391
0.69109,0.88419,0.90048,0.6964,0.63915,1.8949
0.68992,0.88474,0.90066,0.73661,0.61503,1.9539
0.69124,0.88514,0.90159,0.77689,0.6204,1.9833
0.69503,0.88533,0.90124,0.81118,0.65511,1.9901
0.70274,0.88522,0.89636,0.83173,0.64935,2.0777
0.71411,0.88502,0.88399,0.83353,0.64209,2.1545
0.72514,0.88489,0.86222,0.81763,0.64477,2.1861
0.73176,0.88472,0.83089,0.79109,0.71893,2.1974
0.73169,0.8845,0.79205,0.7637,0.7422,2.1925
0.72646,0.88412,0.74897,0.74356,0.78222,2.1963
0.71743,0.88369,0.70515,0.73391,0.84579,2.1996
0.70585,0.88356,0.66349,0.73312,0.9128,2.2027
0.69304,0.88444,0.62527,0.73726,0.97717,2.18
0.68189,0.88703,0.59118,0.74318,1.0108,2.172
0.67321,0.89157,0.56212,0.75039,1.0611,2.1717
0.66711,0.89742,0.53948,0.76059,1.1447,2.1656
0.66392,0.90328,0.5258,0.77554,1.2196,2.1472
0.66228,0.9079,0.52404,0.7951,1.2627,2.1354
0.66314,0.91067,0.53684,0.81659,1.3094,2.1415
0.66442,0.91182,0.56495,0.83592,1.3954,2.1425
0.66428,0.91151,0.6061,0.84947,1.4831,2.127
0.66357,0.90916,0.65557,0.85555,1.5385,2.1221
0.66308,0.90302,0.70725,0.85442,1.5867,2.1403
0.66512,0.89084,0.7549,0.84742,1.6337,2.1638
0.67319,0.87093,0.79339,0.83533,1.691,2.1676
0.68815,0.84266,0.82172,0.82014,1.7579,2.1411
0.70739,0.8064,0.84142,0.80312,1.8061,2.1215
0.72681,0.7629,0.855,0.78528,1.8536,2.1067
0.74187,0.71267,0.86562,0.76742,1.9292,2.0678
0.74909,0.65965,0.87554,0.75749,1.9422,2.038
0.74695,0.61069,0.88591,0.75293,1.9702,1.9866
0.73615,0.57235,0.89652,0.75154,2.0201,1.9411
0.71925,0.55301,0.90665,0.75164,2.0343,1.905
0.7001,0.55687,0.91523,0.75269,2.0438,1.866
0.6831,0.58085,0.92123,0.7558,2.03,1.811
0.67213,0.61896,0.92456,0.76283,2.0567,1.7069
0.66944,0.66329,0.92575,0.77092,2.0495,1.6546
0.67487,0.70645,0.92542,0.78551,2.0379,1.6398
0.68586,0.74556,0.92436,0.799,1.9891,1.6403
0.69844,0.78341,0.92381,0.80841,1.8388,1.7187
0.70885,0.81937,0.92418,0.81091,1.7586,1.7259
0.71483,0.85248,0.92565,0.80881,1.8103,1.6372
0.71514,0.87933,0.92788,0.80667,1.7857,1.5998
0.71143,0.89881,0.9301,0.80228,1.7179,1.5933
0.70489,0.9098,0.93149,0.79876,1.6686,1.5759
0.69724,0.91458,0.93167,0.79685,1.6244,1.6949
0.69008,0.9162,0.93099,0.78849,1.3647,1.8097
0.68211,0.91741,0.93033,0.7771,1.18,1.7442
0.67774,0.91982,0.93051,0.76535,1.1233,1.6394
0.68167,0.92167,0.93177,0.74896,1.1252,1.6143
0.69461,0.92317,0.93358,0.72734,1.1927,1.6169
0.71455,0.92275,0.93507,0.69929,1.2058,1.6141
0.73869,0.92352,0.93557,0.66403,1.1648,1.6025
0.7619,0.92769,0.93502,0.62223,1.124,1.594
0.77669,0.9308,0.9339,0.57696,1.0495,1.5976
0.78032,0.93155,0.93293,0.5322,0.96827,1.5974
0.77461,0.93093,0.93254,0.49237,0.92876,1.5788
0.7647,0.92971,0.93271,0.46178,0.87743,1.5519
0.75499,0.92604,0.93303,0.44125,0.8068,1.5259
0.74741,0.92015,0.93303,0.42874,0.74356,1.4936
0.74099,0.91351,0.93237,0.42989,0.7246,1.4554
0.73707,0.9067,0.93102,0.44869,0.69754,1.391
0.73202,0.90317,0.92921,0.48057,0.65172,1.3071
0.72395,0.90223,0.92731,0.52424,0.64424,1.2751
0.71175,0.90143,0.92563,0.57475,0.65563,1.2242
0.69456,0.90151,0.92438,0.6221,0.67063,1.1614
0.67664,0.90362,0.92363,0.66156,0.68642,1.0722
0.66087,0.90754,0.92336,0.69128,0.70549,1.0454
0.65304,0.91027,0.9235,0.70995,0.76003,1.0349
0.6557,0.91262,0.92367,0.71929,0.82121,1.0209
0.66861,0.91502,0.92404,0.72594,0.89421,1.0028
0.68755,0.91796,0.92438,0.73384,0.93918,1.0065
0.70447,0.92158,0.92522,0.74121,0.98949,1.0253
0.71281,0.92609,0.92675,0.74718,1.0614,1.0753
0.70973,0.93133,0.9288,0.75254,1.142,1.1061
0.69681,0.93634,0.93152,0.75732,1.1613,1.0887
0.67971,0.93917,0.93456,0.76043,1.1559,1.1423
0.66483,0.93746,0.93713,0.76185,1.2122,1.0987
0.65716,0.92955,0.93834,0.76194,1.306,1.0412
0.65806,0.91537,0.93787,0.76038,1.4578,0.97327
0.66414,0.89637,0.93606,0.75782,1.4877,0.98897
0.6735,0.87435,0.93341,0.75485,1.538,1.0105
0.68192,0.84993,0.93076,0.75484,1.584,1.0092
0.68746,0.82199,0.92881,0.7597,1.7054,0.98467
0.69226,0.78799,0.92801,0.77023,1.7399,0.99228
0.69882,0.74786,0.92863,0.78583,1.8018,1.019
0.70966,0.70508,0.93077,0.80496,1.8929,1.019
0.72283,0.66661,0.93428,0.82524,1.9578,0.99927
0.7349,0.64194,0.93856,0.84213,1.9968,0.99198
0.74264,0.63676,0.94259,0.85131,2.0532,1.002
0.74299,0.6484,0.94526,0.85045,2.1291,0.98768
0.73679,0.67496,0.94593,0.84062,2.1826,0.95145
0.72817,0.71145,0.94481,0.82608,2.2113,0.93139
0.71961,0.74816,0.94285,0.81328,2.2597,0.91311
0.71355,0.78125,0.94128,0.80296,2.2963,0.88122
0.7119,0.80958,0.94097,0.79656,2.2949,0.83911
0.71287,0.83272,0.94208,0.79553,2.2815,0.77614
0.71188,0.85128,0.94407,0.79854,2.266,0.70953
0.70514,0.86518,0.94607,0.80593,2.247,0.68711
0.68824,0.87589,0.94725,0.81633,2.2119,0.68976
0.66205,0.88537,0.94715,0.82686,2.1364,0.70179
0.62902,0.89458,0.94568,0.83424,2.0812,0.69121
0.58827,0.90624,0.94313,0.83538,2.0386,0.68159
0.53926,0.92024,0.94002,0.82912,1.9179,0.69723
0.48017,0.93358,0.93697,0.81701,1.8858,0.70383
0.40959,0.94382,0.93452,0.8016,1.8313,0.68918
0.32926,0.94885,0.93299,0.78736,1.78,0.675
0.24529,0.94886,0.93226,0.7782,1.6976,0.68384
0.16737,0.94613,0.93211,0.77616,1.6053,0.69375
0.10874,0.94318,0.93211,0.77884,1.5491,0.67425
0.080737,0.94044,0.93203,0.78472,1.4638,0.63248
0.088865,0.94027,0.93185,0.7926,1.3856,0.61003
0.13313,0.94162,0.93165,0.80171,1.337,0.60414
0.20631,0.94315,0.93157,0.81073,1.2795,0.59727
0.30074,0.94446,0.93166,0.81778,1.1946,0.56627
0.40166,0.94441,0.93188,0.81953,1.1292,0.5468
0.49661,0.94346,0.93213,0.8134,1.0958,0.55501
0.57508,0.93954,0.9323,0.80234,1.0124,0.54623
0.63427,0.93351,0.93229,0.78889,0.89386,0.52369
0.67345,0.92504,0.9319,0.77669,0.85678,0.52881
0.69692,0.9154,0.93119,0.76692,0.80806,0.56355
0.70758,0.90697,0.93045,0.75682,0.75676,0.62259
0.70935,0.8988,0.93063,0.74222,0.71286,0.6569
0.70503,0.89243,0.93285,0.72039,0.69465,0.6657
0.69721,0.88913,0.93803,0.69442,0.67694,0.68819
0.68799,0.8872,0.94596,0.6694,0.66247,0.73159
0.67827,0.88677,0.95522,0.653,0.63914,0.77232
0.67028,0.88745,0.96343,0.65053,0.63526,0.79509
0.66407,0.88945,0.96832,0.66222,0.66867,0.8834
0.66013,0.89116,0.96888,0.68365,0.67912,0.92539
0.65858,0.89325,0.96568,0.70749,0.68356,0.97619
0.65875,0.89831,0.96038,0.72817,0.69275,1.0095
0.65892,0.9032,0.95474,0.74299,0.73158,1.0441
0.6568,0.9073,0.94976,0.75181,0.78721,1.0861
0.65072,0.90972,0.94553,0.75559,0.84393,1.1246
0.64103,0.90962,0.94167,0.75715,0.88547,1.146
0.6303,0.90652,0.93792,0.75982,0.98775,1.1257
0.62225,0.90054,0.93438,0.76586,1.0618,1.103
0.61991,0.89241,0.93164,0.77727,1.1021,1.1025
0.62378,0.88319,0.93045,0.79345,1.1742,1.1042
0.63202,0.87407,0.93143,0.81154,1.2533,1.0863
0.64326,0.8662,0.93483,0.82744,1.3043,1.0615
0.65495,0.86012,0.94032,0.83867,1.3548,1.0578
0.66429,0.85509,0.94667,0.84237,1.4407,1.0586
0.67082,0.84844,0.95209,0.83779,1.5131,1.0345
0.67497,0.8355,0.95499,0.82603,1.5823,1.0009
0.67519,0.81058,0.9546,0.80965,1.62,0.99439
0.67096,0.76904,0.95146,0.79215,1.745,1.016
0.66369,0.70941,0.94706,0.77701,1.745,1.016
0.65654,0.6349,0.9432,0.76658,1.844,1.0253
0.65418,0.55382,0.94105,0.76074,1.8928,1.0404
0.65882,0.47858,0.94051,0.75943,1.9921,1.108
0.67253,0.42236,0.9406,0.76072,2.0408,1.143
0.69126,0.39843,0.94029,0.76364,2.1029,1.1859
0.70803,0.41429,0.93907,0.76871,2.1575,1.2624
0.72218,0.46803,0.93705,0.77684,2.187,1.3259
0.73089,0.548,0.93468,0.78815,2.2028,1.3603
0.73223,0.63693,0.93246,0.80167,2.2086,1.4169
0.72929,0.71991,0.93052,0.8153,2.1823,1.4751
0.72749,0.78624,0.92854,0.82671,2.1373,1.5208
0.7297,0.83068,0.9262,0.83479,2.1043,1.5719
0.73644,0.85723,0.92343,0.83964,2.0431,1.6389
0.74587,0.87399,0.92034,0.84163,1.9732,1.6848
0.75387,0.88727,0.91789,0.8409,1.9353,1.6852
0.75773,0.90062,0.91579,0.83668,1.8685,1.6905
